timestamp,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month,season,day_of_year,doy_sin,doy_cos,hour_since_midnight,is_peak_pollution_hour,is_low_pollution_hour,is_rush_hour,is_business_hours,hours_since_midnight,hours_until_midnight
2025-07-14 02:00:00,2,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,2,0,0,0,0,2,22
2025-07-14 03:00:00,3,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,3,0,0,0,0,3,21
2025-07-14 04:00:00,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,4,0,0,0,0,4,20
2025-07-14 05:00:00,5,0,0,0.9659258262890684,0.2588190451025207,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,5,0,0,0,0,5,19
2025-07-14 06:00:00,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,6,0,0,0,0,6,18
2025-07-14 07:00:00,7,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,7,1,0,1,0,7,17
2025-07-14 08:00:00,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,8,1,0,1,0,8,16
2025-07-14 09:00:00,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,9,1,0,1,1,9,15
2025-07-14 10:00:00,10,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,10,0,0,0,1,10,14
2025-07-14 11:00:00,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,11,0,0,0,1,11,13
2025-07-14 12:00:00,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,12,0,0,0,1,12,12
2025-07-14 13:00:00,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,13,0,1,0,1,13,11
2025-07-14 14:00:00,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,14,0,1,0,1,14,10
2025-07-14 15:00:00,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,15,0,1,0,1,15,9
2025-07-14 16:00:00,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,16,0,1,0,1,16,8
2025-07-14 17:00:00,17,0,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,17,0,0,1,1,17,7
2025-07-14 18:00:00,18,0,0,-1.0,-1.8369701987210287e-16,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,18,1,0,1,0,18,6
2025-07-14 19:00:00,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,19,1,0,1,0,19,5
2025-07-14 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,20,1,0,0,0,20,4
2025-07-14 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,21,0,0,0,0,21,3
2025-07-14 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,22,0,0,0,0,22,2
2025-07-14 23:00:00,23,0,0,-0.2588190451025215,0.965925826289068,0.0,1.0,7,2,195,-0.2135209154397959,-0.9769384927771816,23,0,0,0,0,23,1
2025-07-15 00:00:00,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,0,0,0,0,0,0,24
2025-07-15 01:00:00,1,1,0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,1,0,0,0,0,1,23
2025-07-15 02:00:00,2,1,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,2,0,0,0,0,2,22
2025-07-15 03:00:00,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,3,0,0,0,0,3,21
2025-07-15 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,4,0,0,0,0,4,20
2025-07-15 05:00:00,5,1,0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,5,0,0,0,0,5,19
2025-07-15 06:00:00,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,6,0,0,0,0,6,18
2025-07-15 07:00:00,7,1,0,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,7,1,0,1,0,7,17
2025-07-15 08:00:00,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,8,1,0,1,0,8,16
2025-07-15 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,9,1,0,1,1,9,15
2025-07-15 10:00:00,10,1,0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,10,0,0,0,1,10,14
2025-07-15 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,11,0,0,0,1,11,13
2025-07-15 12:00:00,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,12,0,0,0,1,12,12
2025-07-15 13:00:00,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,13,0,1,0,1,13,11
2025-07-15 14:00:00,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,14,0,1,0,1,14,10
2025-07-15 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,15,0,1,0,1,15,9
2025-07-15 16:00:00,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,16,0,1,0,1,16,8
2025-07-15 17:00:00,17,1,0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,17,0,0,1,1,17,7
2025-07-15 18:00:00,18,1,0,-1.0,-1.8369701987210287e-16,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,18,1,0,1,0,18,6
2025-07-15 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,19,1,0,1,0,19,5
2025-07-15 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,20,1,0,0,0,20,4
2025-07-15 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,21,0,0,0,0,21,3
2025-07-15 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,22,0,0,0,0,22,2
2025-07-15 23:00:00,23,1,0,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,7,2,196,-0.2303056702306119,-0.973118337233262,23,0,0,0,0,23,1
2025-07-16 00:00:00,0,2,0,0.0,1.0,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,0,0,0,0,0,0,24
2025-07-16 01:00:00,1,2,0,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,1,0,0,0,0,1,23
2025-07-16 02:00:00,2,2,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,2,0,0,0,0,2,22
2025-07-16 03:00:00,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,3,0,0,0,0,3,21
2025-07-16 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,4,0,0,0,0,4,20
2025-07-16 05:00:00,5,2,0,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,5,0,0,0,0,5,19
2025-07-16 06:00:00,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,6,0,0,0,0,6,18
2025-07-16 07:00:00,7,2,0,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,7,1,0,1,0,7,17
2025-07-16 08:00:00,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,8,1,0,1,0,8,16
2025-07-16 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,9,1,0,1,1,9,15
2025-07-16 10:00:00,10,2,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,10,0,0,0,1,10,14
2025-07-16 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,11,0,0,0,1,11,13
2025-07-16 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,12,0,0,0,1,12,12
2025-07-16 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,13,0,1,0,1,13,11
2025-07-16 14:00:00,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,14,0,1,0,1,14,10
2025-07-16 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,15,0,1,0,1,15,9
2025-07-16 16:00:00,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,16,0,1,0,1,16,8
2025-07-16 17:00:00,17,2,0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,17,0,0,1,1,17,7
2025-07-16 18:00:00,18,2,0,-1.0,-1.8369701987210287e-16,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,18,1,0,1,0,18,6
2025-07-16 19:00:00,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,19,1,0,1,0,19,5
2025-07-16 20:00:00,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,20,1,0,0,0,20,4
2025-07-16 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,21,0,0,0,0,21,3
2025-07-16 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,22,0,0,0,0,22,2
2025-07-16 23:00:00,23,2,0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,7,2,197,-0.2470221804809352,-0.9690098257244064,23,0,0,0,0,23,1
2025-07-17 00:00:00,0,3,0,0.0,1.0,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,0,0,0,0,0,0,24
2025-07-17 01:00:00,1,3,0,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,1,0,0,0,0,1,23
2025-07-17 02:00:00,2,3,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,2,0,0,0,0,2,22
2025-07-17 03:00:00,3,3,0,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,3,0,0,0,0,3,21
2025-07-17 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,4,0,0,0,0,4,20
2025-07-17 05:00:00,5,3,0,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,5,0,0,0,0,5,19
2025-07-17 06:00:00,6,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,6,0,0,0,0,6,18
2025-07-17 07:00:00,7,3,0,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,7,1,0,1,0,7,17
2025-07-17 08:00:00,8,3,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,8,1,0,1,0,8,16
2025-07-17 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,9,1,0,1,1,9,15
2025-07-17 10:00:00,10,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,10,0,0,0,1,10,14
2025-07-17 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,11,0,0,0,1,11,13
2025-07-17 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,12,0,0,0,1,12,12
2025-07-17 13:00:00,13,3,0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,13,0,1,0,1,13,11
2025-07-17 14:00:00,14,3,0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,14,0,1,0,1,14,10
2025-07-17 15:00:00,15,3,0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,15,0,1,0,1,15,9
2025-07-17 16:00:00,16,3,0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,16,0,1,0,1,16,8
2025-07-17 17:00:00,17,3,0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,17,0,0,1,1,17,7
2025-07-17 18:00:00,18,3,0,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,18,1,0,1,0,18,6
2025-07-17 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,19,1,0,1,0,19,5
2025-07-17 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,20,1,0,0,0,20,4
2025-07-17 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,21,0,0,0,0,21,3
2025-07-17 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,22,0,0,0,0,22,2
2025-07-17 23:00:00,23,3,0,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,7,2,198,-0.2636654927280072,-0.9646141756912436,23,0,0,0,0,23,1
2025-07-18 00:00:00,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,0,0,0,0,0,0,24
2025-07-18 01:00:00,1,4,0,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,1,0,0,0,0,1,23
2025-07-18 02:00:00,2,4,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,2,0,0,0,0,2,22
2025-07-18 03:00:00,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,3,0,0,0,0,3,21
2025-07-18 04:00:00,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,4,0,0,0,0,4,20
2025-07-18 05:00:00,5,4,0,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,5,0,0,0,0,5,19
2025-07-18 06:00:00,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,6,0,0,0,0,6,18
2025-07-18 07:00:00,7,4,0,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,7,1,0,1,0,7,17
2025-07-18 08:00:00,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,8,1,0,1,0,8,16
2025-07-18 09:00:00,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,9,1,0,1,1,9,15
2025-07-18 10:00:00,10,4,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,10,0,0,0,1,10,14
2025-07-18 11:00:00,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,11,0,0,0,1,11,13
2025-07-18 12:00:00,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,12,0,0,0,1,12,12
2025-07-18 13:00:00,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,13,0,1,0,1,13,11
2025-07-18 14:00:00,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,14,0,1,0,1,14,10
2025-07-18 15:00:00,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,15,0,1,0,1,15,9
2025-07-18 16:00:00,16,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,16,0,1,0,1,16,8
2025-07-18 17:00:00,17,4,0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,17,0,0,1,1,17,7
2025-07-18 18:00:00,18,4,0,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,18,1,0,1,0,18,6
2025-07-18 19:00:00,19,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,19,1,0,1,0,19,5
2025-07-18 20:00:00,20,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,20,1,0,0,0,20,4
2025-07-18 21:00:00,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,21,0,0,0,0,21,3
2025-07-18 22:00:00,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,22,0,0,0,0,22,2
2025-07-18 23:00:00,23,4,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,7,2,199,-0.2802306751992161,-0.9599326896597444,23,0,0,0,0,23,1
2025-07-19 00:00:00,0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,0,0,0,0,0,0,24
2025-07-19 01:00:00,1,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,1,0,0,0,0,1,23
2025-07-19 02:00:00,2,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,2,0,0,0,0,2,22
2025-07-19 03:00:00,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,3,0,0,0,0,3,21
2025-07-19 04:00:00,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,4,0,0,0,0,4,20
2025-07-19 05:00:00,5,5,1,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,5,0,0,0,0,5,19
2025-07-19 06:00:00,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,6,0,0,0,0,6,18
2025-07-19 07:00:00,7,5,1,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,7,1,0,1,0,7,17
2025-07-19 08:00:00,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,8,1,0,1,0,8,16
2025-07-19 09:00:00,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,9,1,0,1,1,9,15
2025-07-19 10:00:00,10,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,10,0,0,0,1,10,14
2025-07-19 11:00:00,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,11,0,0,0,1,11,13
2025-07-19 12:00:00,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,12,0,0,0,1,12,12
2025-07-19 13:00:00,13,5,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,13,0,1,0,1,13,11
2025-07-19 14:00:00,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,14,0,1,0,1,14,10
2025-07-19 15:00:00,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,15,0,1,0,1,15,9
2025-07-19 16:00:00,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,16,0,1,0,1,16,8
2025-07-19 17:00:00,17,5,1,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,17,0,0,1,1,17,7
2025-07-19 18:00:00,18,5,1,-1.0,-1.8369701987210287e-16,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,18,1,0,1,0,18,6
2025-07-19 19:00:00,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,19,1,0,1,0,19,5
2025-07-19 20:00:00,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,20,1,0,0,0,20,4
2025-07-19 21:00:00,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,21,0,0,0,0,21,3
2025-07-19 22:00:00,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,22,0,0,0,0,22,2
2025-07-19 23:00:00,23,5,1,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,7,2,200,-0.2967128192734901,-0.9549667548552552,23,0,0,0,0,23,1
2025-07-20 00:00:00,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,7,2,201,-0.3131070409358267,-0.9497178427914316,0,0,0,0,0,0,24
2025-07-20 01:00:00,1,6,1,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,7,2,201,-0.3131070409358267,-0.9497178427914316,1,0,0,0,0,1,23
2025-07-20 02:00:00,2,6,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,7,2,201,-0.3131070409358267,-0.9497178427914316,2,0,0,0,0,2,22
2025-07-20 03:00:00,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,7,2,201,-0.3131070409358267,-0.9497178427914316,3,0,0,0,0,3,21
2025-07-20 04:00:00,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7,2,201,-0.3131070409358267,-0.9497178427914316,4,0,0,0,0,4,20
