timestamp,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h
2025-04-12 02:00:00,70.70515021459228,68.0763948497854,63.07124463519314,17.84
2025-04-12 03:00:00,71.2519313304721,69.77982832618027,64.10171673819742,18.33
2025-04-12 04:00:00,72.3244635193133,70.70515021459228,66.09957081545065,19.28
2025-04-12 05:00:00,67.17210300429184,71.2519313304721,68.0763948497854,20.22
2025-04-12 06:00:00,69.69570815450643,72.3244635193133,69.77982832618027,21.03
2025-04-12 07:00:00,74.57467811158799,67.17210300429184,70.70515021459228,21.47
2025-04-12 08:00:00,62.27210300429185,69.69570815450643,71.2519313304721,21.73
2025-04-12 09:00:00,58.82317596566524,74.57467811158799,72.3244635193133,22.24
2025-04-12 10:00:00,58.27639484978541,62.27210300429185,67.17210300429184,19.79
2025-04-12 11:00:00,59.09656652360515,58.82317596566524,69.69570815450643,20.99
2025-04-12 12:00:00,60.27424892703864,58.27639484978541,74.57467811158799,23.31
2025-04-12 13:00:00,61.2206008583691,59.09656652360515,62.27210300429185,17.46
2025-04-12 14:00:00,63.1343347639485,60.27424892703864,58.82317596566524,15.82
2025-04-12 15:00:00,66.22575107296137,61.2206008583691,58.27639484978541,15.56
2025-04-12 16:00:00,69.63261802575107,63.1343347639485,59.09656652360515,15.95
2025-04-12 17:00:00,72.0510729613734,66.22575107296137,60.27424892703864,16.51
2025-04-12 18:00:00,74.49055793991417,69.63261802575107,61.2206008583691,16.96
2025-04-12 19:00:00,76.46738197424894,72.0510729613734,63.1343347639485,17.87
2025-04-12 20:00:00,77.6450643776824,74.49055793991417,66.22575107296137,19.34
2025-04-12 21:00:00,78.88583690987124,76.46738197424894,69.63261802575107,20.96
2025-04-12 22:00:00,79.62188841201717,77.6450643776824,72.0510729613734,22.11
2025-04-12 23:00:00,79.5167381974249,78.88583690987124,74.49055793991417,23.27
2025-04-13 00:00:00,79.83218884120171,79.62188841201717,76.46738197424894,24.21
2025-04-13 01:00:00,81.03090128755365,79.5167381974249,77.6450643776824,24.77
2025-04-13 02:00:00,81.09399141630902,79.83218884120171,78.88583690987124,25.36
2025-04-13 03:00:00,80.7785407725322,81.03090128755365,79.62188841201717,25.71
2025-04-13 04:00:00,81.15708154506439,81.09399141630902,79.5167381974249,25.66
2025-04-13 05:00:00,79.24334763948498,80.7785407725322,79.83218884120171,25.81
2025-04-13 06:00:00,83.30214592274679,81.15708154506439,81.03090128755365,26.38
2025-04-13 07:00:00,91.1884120171674,79.24334763948498,81.09399141630902,26.41
2025-04-13 08:00:00,84.73218884120172,83.30214592274679,80.7785407725322,26.26
2025-04-13 09:00:00,83.61759656652362,91.1884120171674,81.15708154506439,26.44
2025-04-13 10:00:00,85.19484978540773,84.73218884120172,79.24334763948498,25.53
2025-04-13 11:00:00,87.92875536480688,83.61759656652362,83.30214592274679,27.46
2025-04-13 12:00:00,90.7678111587983,85.19484978540773,91.1884120171674,31.21
2025-04-13 13:00:00,93.29141630901287,87.92875536480688,84.73218884120172,28.14
2025-04-13 14:00:00,96.57210300429183,90.7678111587983,83.61759656652362,27.61
2025-04-13 15:00:00,101.14773869346736,93.29141630901287,85.19484978540773,28.36
2025-04-13 16:00:00,105.23517587939698,96.57210300429183,87.92875536480688,29.66
2025-04-13 17:00:00,107.25427135678392,101.14773869346736,90.7678111587983,31.01
2025-04-13 18:00:00,109.61809045226131,105.23517587939698,93.29141630901287,32.21
2025-04-13 19:00:00,111.39095477386934,107.25427135678392,96.57210300429183,33.77
2025-04-13 20:00:00,112.25276381909548,109.61809045226131,101.14773869346736,35.56
2025-04-13 21:00:00,113.6070351758794,111.39095477386934,105.23517587939698,37.22
2025-04-13 22:00:00,114.34572864321608,112.25276381909548,107.25427135678392,38.04
2025-04-13 23:00:00,114.0502512562814,113.6070351758794,109.61809045226131,39.0
2025-04-14 00:00:00,115.20753768844222,114.34572864321608,111.39095477386934,39.72
2025-04-14 01:00:00,116.51256281407036,114.0502512562814,112.25276381909548,40.07
2025-04-14 02:00:00,116.70954773869347,115.20753768844222,113.6070351758794,40.62
2025-04-14 03:00:00,116.56180904522613,116.51256281407036,114.34572864321608,40.92
2025-04-14 04:00:00,116.48793969849244,116.70954773869347,114.0502512562814,40.8
2025-04-14 05:00:00,114.64120603015076,116.56180904522613,115.20753768844222,41.27
2025-04-14 06:00:00,119.73819095477388,116.48793969849244,116.51256281407036,41.8
2025-04-14 07:00:00,130.52311557788946,114.64120603015076,116.70954773869347,41.88
2025-04-14 08:00:00,111.71105527638191,119.73819095477388,116.56180904522613,41.82
2025-04-14 09:00:00,103.43768844221104,130.52311557788946,116.48793969849244,41.79
2025-04-14 10:00:00,101.2462311557789,111.71105527638191,114.64120603015076,41.04
2025-04-14 11:00:00,99.57939914163092,103.43768844221104,119.73819095477388,43.11
2025-04-14 12:00:00,99.13776824034336,101.2462311557789,130.52311557788946,47.49
2025-04-14 13:00:00,99.45321888412018,99.57939914163092,111.71105527638191,39.85
2025-04-14 14:00:00,104.2502512562814,99.13776824034336,103.43768844221104,36.49
2025-04-14 15:00:00,111.14472361809044,99.45321888412018,101.2462311557789,35.6
2025-04-14 16:00:00,117.7929648241206,104.2502512562814,99.57939914163092,35.2
2025-04-14 17:00:00,121.73266331658292,111.14472361809044,99.13776824034336,34.99
2025-04-14 18:00:00,125.62311557788944,117.7929648241206,99.45321888412018,35.14
2025-04-14 19:00:00,127.93768844221104,121.73266331658292,104.2502512562814,36.82
2025-04-14 20:00:00,127.27286432160804,125.62311557788944,111.14472361809044,39.62
2025-04-14 21:00:00,126.50954773869348,127.93768844221104,117.7929648241206,42.32
2025-04-14 22:00:00,124.85979899497488,127.27286432160804,121.73266331658292,43.92
2025-04-14 23:00:00,122.10201005025128,126.50954773869348,125.62311557788944,45.5
2025-04-15 00:00:00,119.61507537688443,124.85979899497488,127.93768844221104,46.44
2025-04-15 01:00:00,118.0391959798995,122.10201005025128,127.27286432160804,46.17
2025-04-15 02:00:00,114.37035175879396,119.61507537688443,126.50954773869348,45.86
2025-04-15 03:00:00,110.13517587939698,118.0391959798995,124.85979899497488,45.19
2025-04-15 04:00:00,108.41155778894472,114.37035175879396,122.10201005025128,44.07
2025-04-15 05:00:00,108.46080402010053,110.13517587939698,119.61507537688443,43.06
