timestamp,aqi_category,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-07-07 11:00:00,3.0,250.54,0.04,1.17,100.86,1.26,24.72,38.85,7.22
2025-07-07 12:00:00,2.0,254.24,0.02,1.43,98.74,1.23,23.9,37.7,7.7
2025-07-07 13:00:00,2.0,268.69,0.02,2.08,94.71,1.18,24.37,38.3,9.47
2025-07-07 14:00:00,3.0,291.24,0.0,2.92,90.03,1.18,25.92,40.75,12.11
2025-07-07 15:00:00,3.0,312.24,0.0,3.4,86.6,1.19,27.51,43.39,14.32
2025-07-07 16:00:00,3.0,335.47,0.0,3.95,81.55,1.14,29.48,46.37,17.6
2025-07-07 17:00:00,3.0,364.2,0.0,4.69,75.58,1.06,31.81,49.92,21.22
2025-07-07 18:00:00,3.0,387.89,0.0,5.3,70.32,0.98,33.69,53.03,23.63
2025-07-07 19:00:00,3.0,401.71,0.0,5.76,65.01,0.87,34.78,55.14,25.74
2025-07-07 20:00:00,3.0,415.02,0.0,6.11,60.06,0.79,35.87,57.36,28.34
2025-07-07 21:00:00,3.0,428.45,0.0,6.34,55.98,0.76,37.03,59.75,31.67
2025-07-07 22:00:00,3.0,439.85,0.0,6.43,52.43,0.74,38.14,61.92,32.5
2025-07-07 23:00:00,3.0,449.42,0.0,6.3,50.12,0.69,39.11,63.94,27.14
2025-07-08 00:00:00,3.0,457.26,0.0,6.01,49.9,0.69,40.13,66.09,21.74
2025-07-08 01:00:00,3.0,455.37,0.0,5.45,52.68,0.75,40.3,66.93,17.86
2025-07-08 02:00:00,3.0,462.22,0.09,5.51,54.23,0.83,40.24,66.36,17.1
2025-07-08 03:00:00,3.0,470.45,0.37,5.48,58.09,0.95,40.27,65.3,17.05
2025-07-08 04:00:00,3.0,400.23,0.2,3.11,78.32,1.11,33.73,56.19,12.02
2025-07-08 05:00:00,3.0,400.94,0.16,2.99,82.06,1.17,32.52,52.21,12.21
2025-07-08 06:00:00,3.0,411.12,0.11,3.23,82.96,1.31,31.96,49.4,13.6
2025-07-08 07:00:00,3.0,415.18,0.16,3.19,84.09,1.35,31.73,48.43,15.28
2025-07-08 08:00:00,3.0,414.39,0.13,3.03,85.77,1.35,32.18,49.54,15.09
2025-07-08 09:00:00,3.0,407.17,0.11,2.75,87.48,1.34,32.4,50.1,13.3
2025-07-08 10:00:00,3.0,359.18,0.05,2.05,90.53,1.44,27.83,43.06,9.4
2025-07-08 11:00:00,2.0,319.68,0.05,1.72,90.85,1.22,23.31,36.24,8.13
2025-07-08 12:00:00,2.0,299.88,0.06,1.67,91.23,1.1,20.91,32.91,7.91
2025-07-08 13:00:00,2.0,296.32,0.05,2.08,89.76,0.99,19.58,31.35,9.53
2025-07-08 14:00:00,2.0,302.05,0.02,2.8,85.68,0.95,19.1,31.36,12.59
2025-07-08 15:00:00,2.0,308.45,0.0,3.31,82.11,0.99,19.08,32.31,15.34
2025-07-08 16:00:00,2.0,322.55,0.0,4.06,76.1,1.0,19.82,34.47,18.78
2025-07-08 17:00:00,2.0,346.02,0.0,5.02,69.55,1.01,21.22,37.66,22.14
2025-07-08 18:00:00,2.0,363.58,0.0,5.65,64.64,1.04,22.32,40.52,24.48
2025-07-08 19:00:00,2.0,368.54,0.0,5.84,60.62,1.07,22.85,42.37,25.4
2025-07-08 20:00:00,2.0,373.66,0.0,5.82,57.02,1.09,23.37,43.66,24.51
2025-07-08 21:00:00,2.0,376.49,0.0,5.55,54.17,1.1,23.74,44.62,21.59
2025-07-08 22:00:00,2.0,371.05,0.0,4.94,53.26,1.21,23.48,44.32,16.24
2025-07-08 23:00:00,2.0,374.39,0.0,4.66,51.36,1.19,23.15,42.35,12.12
2025-07-09 00:00:00,2.0,381.73,0.0,4.46,49.32,1.13,22.97,39.91,9.8
2025-07-09 01:00:00,2.0,381.7,0.0,4.05,48.34,1.04,22.09,36.9,8.57
2025-07-09 02:00:00,2.0,390.67,0.04,4.09,46.92,0.96,21.13,34.34,8.12
2025-07-09 03:00:00,2.0,410.21,0.19,4.27,46.89,0.94,20.81,32.38,8.22
2025-07-09 04:00:00,2.0,424.59,0.32,3.87,53.1,0.93,20.12,30.5,8.11
2025-07-09 05:00:00,2.0,436.89,0.37,3.19,62.97,0.92,20.25,30.2,8.23
2025-07-09 06:00:00,2.0,445.84,0.31,2.43,76.63,0.94,22.57,32.53,8.29
2025-07-09 07:00:00,2.0,415.62,0.21,1.62,89.08,0.86,23.45,33.33,7.55
2025-07-09 08:00:00,3.0,381.7,0.16,1.28,96.45,0.83,25.33,35.53,7.36
2025-07-09 09:00:00,3.0,365.54,0.15,1.19,102.99,0.88,28.96,39.96,7.61
2025-07-09 10:00:00,3.0,352.26,0.15,1.26,108.52,0.98,32.1,44.15,8.73
2025-07-09 11:00:00,3.0,338.32,0.15,1.48,110.85,1.1,33.94,47.71,10.67
2025-07-09 12:00:00,3.0,331.72,0.14,1.86,112.94,1.29,35.8,51.68,12.62
2025-07-09 13:00:00,3.0,327.98,0.1,2.37,114.53,1.48,37.76,55.86,14.26
2025-07-09 14:00:00,3.0,322.2,0.02,2.76,114.92,1.64,39.9,60.29,14.82
2025-07-09 15:00:00,3.0,311.15,0.0,2.67,116.56,1.8,41.76,64.83,14.72
2025-07-09 16:00:00,3.0,299.46,0.0,2.56,115.4,1.93,42.05,66.3,14.4
2025-07-09 17:00:00,3.0,304.28,0.0,2.77,112.18,1.96,41.8,66.01,14.63
2025-07-09 18:00:00,3.0,314.07,0.0,2.9,108.45,1.91,40.37,63.69,13.31
2025-07-09 19:00:00,3.0,320.82,0.0,2.9,103.3,1.97,37.49,58.66,11.38
2025-07-09 20:00:00,3.0,330.79,0.0,2.79,99.31,2.09,34.93,53.07,9.43
2025-07-09 21:00:00,3.0,342.5,0.0,2.65,95.32,2.07,31.68,45.47,7.82
2025-07-09 22:00:00,3.0,349.83,0.0,2.53,90.23,1.68,29.11,40.42,7.37
2025-07-09 23:00:00,3.0,360.54,0.0,2.49,86.56,1.4,28.04,39.55,7.79
2025-07-10 00:00:00,3.0,371.9,0.0,2.48,83.6,1.25,27.34,39.48,8.28
2025-07-10 01:00:00,3.0,384.51,0.0,2.4,82.13,1.19,26.68,38.21,7.88
2025-07-10 02:00:00,3.0,399.36,0.01,2.59,80.34,1.1,26.12,36.22,7.28
2025-07-10 03:00:00,3.0,415.88,0.05,3.0,78.82,1.06,25.92,35.24,7.14
2025-07-10 04:00:00,3.0,426.8,0.09,3.15,79.39,1.05,25.83,34.89,7.23
2025-07-10 05:00:00,3.0,431.13,0.07,3.06,81.16,1.07,26.28,35.41,7.31
2025-07-10 06:00:00,3.0,431.56,0.04,2.94,82.84,1.07,26.73,35.88,7.18
2025-07-10 07:00:00,3.0,429.79,0.04,2.88,84.82,1.11,26.73,35.64,6.87
2025-07-10 08:00:00,3.0,429.79,0.09,2.75,86.88,1.12,27.13,35.77,6.95
2025-07-10 09:00:00,3.0,431.44,0.11,2.47,91.79,1.08,28.29,36.52,6.82
2025-07-10 10:00:00,3.0,419.24,0.1,2.28,96.57,0.98,28.15,35.63,6.74
2025-07-10 11:00:00,3.0,402.28,0.1,2.45,97.84,0.94,27.21,34.47,7.29
2025-07-10 12:00:00,3.0,388.36,0.09,2.81,97.59,0.98,26.3,33.82,8.03
2025-07-10 13:00:00,2.0,375.65,0.05,3.28,96.26,1.05,24.77,32.51,9.39
2025-07-10 14:00:00,3.0,388.49,0.01,3.92,93.79,1.15,26.18,34.84,11.25
2025-07-10 15:00:00,3.0,404.74,0.0,4.13,92.49,1.23,28.38,37.89,11.62
2025-07-10 16:00:00,3.0,415.34,0.0,4.11,90.52,1.18,30.22,40.42,11.48
2025-07-10 17:00:00,3.0,434.16,0.0,4.2,88.48,1.09,31.99,43.31,11.62
2025-07-10 18:00:00,3.0,450.82,0.0,4.19,86.57,0.99,33.1,45.65,11.32
2025-07-10 19:00:00,3.0,460.53,0.0,4.01,84.23,0.94,33.03,45.55,9.98
2025-07-10 20:00:00,3.0,471.27,0.0,3.67,83.02,0.87,32.44,43.68,8.07
2025-07-10 21:00:00,3.0,482.27,0.0,3.33,81.78,0.8,31.46,41.24,6.52
2025-07-10 22:00:00,3.0,488.67,0.0,3.01,79.69,0.74,29.74,38.09,5.47
2025-07-10 23:00:00,3.0,499.4,0.0,2.93,76.62,0.71,28.34,36.09,5.33
2025-07-11 00:00:00,3.0,512.38,0.0,2.97,73.17,0.69,27.22,34.8,5.6
2025-07-11 01:00:00,3.0,526.8,0.0,3.09,69.46,0.65,26.31,34.72,6.46
2025-07-11 02:00:00,3.0,543.04,0.01,3.45,66.63,0.7,25.56,35.63,7.74
2025-07-11 03:00:00,3.0,555.65,0.07,3.88,66.25,0.84,25.03,36.77,8.98
2025-07-11 04:00:00,2.0,487.37,0.09,2.68,81.33,0.91,21.37,33.34,6.73
2025-07-11 05:00:00,2.0,460.0,0.11,2.23,88.49,1.03,20.73,32.87,6.5
2025-07-11 06:00:00,2.0,450.05,0.11,1.94,94.38,1.17,22.16,34.63,6.66
2025-07-11 07:00:00,3.0,419.27,0.09,1.58,100.01,1.19,22.52,33.09,5.65
2025-07-11 08:00:00,3.0,389.14,0.08,1.42,101.82,1.09,22.11,31.13,5.02
2025-07-11 09:00:00,3.0,380.17,0.07,1.43,103.23,1.08,22.97,31.91,5.12
2025-07-11 10:00:00,3.0,384.38,0.08,1.6,105.6,1.16,24.86,34.38,6.08
2025-07-11 11:00:00,3.0,389.11,0.1,1.85,106.55,1.28,27.31,37.64,7.63
2025-07-11 12:00:00,3.0,395.13,0.1,2.22,107.22,1.43,29.85,40.88,8.98
2025-07-11 13:00:00,3.0,427.64,0.15,4.09,101.23,1.56,33.28,45.32,13.44
2025-07-11 14:00:00,3.0,479.84,0.07,6.93,90.39,1.62,37.23,50.59,19.92
2025-07-11 15:00:00,3.0,526.79,0.0,8.68,81.66,1.65,40.76,55.62,26.04
2025-07-11 16:00:00,3.0,565.78,0.0,9.65,75.0,1.66,44.04,60.29,32.73
2025-07-11 17:00:00,3.0,600.52,0.0,10.25,68.45,1.57,47.11,64.78,37.72
2025-07-11 18:00:00,3.0,627.73,0.0,10.74,62.38,1.44,49.26,68.22,41.27
2025-07-11 19:00:00,4.0,638.2,0.0,10.89,56.99,1.27,50.37,70.41,43.82
2025-07-11 20:00:00,4.0,643.49,0.0,10.67,53.17,1.15,51.39,72.59,46.46
2025-07-11 21:00:00,4.0,645.04,0.0,10.29,49.99,1.06,51.84,74.17,48.94
2025-07-11 22:00:00,4.0,642.39,0.0,9.86,47.02,0.99,51.69,74.81,49.07
2025-07-11 23:00:00,4.0,638.6,0.0,9.25,45.01,0.9,51.77,75.48,45.07
2025-07-12 00:00:00,4.0,631.91,0.0,8.49,45.69,0.82,51.92,75.95,36.66
2025-07-12 01:00:00,3.0,601.34,0.0,6.97,52.95,0.81,49.71,73.52,24.35
2025-07-12 02:00:00,3.0,591.49,0.23,6.35,56.68,0.84,47.48,71.02,21.83
2025-07-12 03:00:00,3.0,586.97,0.69,5.44,64.79,0.94,46.69,70.68,22.16
2025-07-12 04:00:00,3.0,483.32,0.26,2.16,103.17,1.43,43.59,68.97,13.41
2025-07-12 05:00:00,3.0,461.14,0.17,1.33,115.43,1.57,44.29,69.45,11.92
2025-07-12 06:00:00,3.0,451.18,0.13,1.01,122.75,1.67,46.26,70.79,11.4
2025-07-12 07:00:00,3.0,419.4,0.09,0.68,123.01,1.33,41.02,60.4,8.75
2025-07-12 08:00:00,3.0,397.11,0.08,0.6,121.52,1.08,37.34,54.39,7.77
2025-07-12 09:00:00,3.0,389.8,0.07,0.62,121.29,1.07,36.93,53.78,7.82
2025-07-12 10:00:00,3.0,392.47,0.08,0.73,122.54,1.14,37.94,55.34,8.59
2025-07-12 11:00:00,3.0,397.95,0.09,0.94,123.32,1.28,40.2,58.8,10.11
2025-07-12 12:00:00,3.0,404.93,0.1,1.25,124.01,1.44,42.48,62.4,11.7
2025-07-12 13:00:00,3.0,426.45,0.12,2.43,119.59,1.59,45.31,66.66,15.44
2025-07-12 14:00:00,3.0,456.85,0.05,4.19,110.14,1.62,48.66,71.59,20.39
2025-07-12 15:00:00,4.0,483.83,0.0,5.21,101.84,1.57,51.91,76.4,24.59
2025-07-12 16:00:00,4.0,502.92,0.0,5.77,94.26,1.41,54.44,79.77,28.03
2025-07-12 17:00:00,4.0,521.66,0.0,6.22,88.21,1.24,56.96,82.97,29.9
2025-07-12 18:00:00,4.0,536.11,0.0,6.54,83.51,1.09,58.93,85.69,30.32
2025-07-12 19:00:00,4.0,540.17,0.0,6.71,77.86,0.93,59.95,87.06,30.67
2025-07-12 20:00:00,4.0,549.35,0.0,7.02,70.78,0.8,61.25,88.72,32.72
2025-07-12 21:00:00,4.0,559.21,0.0,7.28,64.32,0.72,62.29,90.27,35.39
2025-07-12 22:00:00,4.0,566.9,0.0,7.48,58.48,0.67,62.93,91.66,37.61
2025-07-12 23:00:00,4.0,575.28,0.0,7.62,53.83,0.63,63.92,93.93,38.14
2025-07-13 00:00:00,4.0,585.21,0.0,7.8,49.73,0.6,65.36,96.96,37.89
2025-07-13 01:00:00,4.0,593.42,0.0,7.99,45.83,0.6,66.35,99.52,37.27
2025-07-13 02:00:00,4.0,608.66,0.27,8.27,43.62,0.65,67.27,102.51,36.53
2025-07-13 03:00:00,4.0,627.98,1.09,7.77,48.82,0.75,68.79,107.47,35.1
2025-07-13 04:00:00,4.0,448.07,0.24,2.31,110.12,2.29,65.22,119.81,16.99
2025-07-13 05:00:00,4.0,401.2,0.14,1.31,122.32,2.54,62.74,116.41,13.48
2025-07-13 06:00:00,4.0,383.51,0.11,1.02,127.05,2.61,61.87,113.57,12.61
2025-07-13 07:00:00,4.0,351.07,0.07,0.69,127.78,2.52,55.71,99.22,10.25
2025-07-13 08:00:00,4.0,334.36,0.06,0.58,126.13,2.39,51.06,86.82,8.92
2025-07-13 09:00:00,3.0,327.53,0.05,0.58,124.67,2.32,48.74,80.41,8.39
2025-07-13 10:00:00,3.0,324.07,0.05,0.62,123.94,2.23,47.01,76.1,8.12
2025-07-13 11:00:00,3.0,319.33,0.05,0.71,122.1,2.1,45.42,73.24,8.01
2025-07-13 12:00:00,3.0,319.02,0.04,0.86,121.14,2.02,44.92,71.96,8.16
2025-07-13 13:00:00,3.0,333.62,0.04,1.66,117.41,1.94,46.26,72.83,10.7
2025-07-13 14:00:00,3.0,359.62,0.01,2.85,110.45,1.82,48.54,74.74,14.96
2025-07-13 15:00:00,4.0,384.28,0.0,3.55,104.19,1.67,50.46,75.98,18.76
2025-07-13 16:00:00,4.0,405.57,0.0,4.11,96.95,1.47,51.8,75.89,23.01
2025-07-13 17:00:00,4.0,432.5,0.0,4.78,90.8,1.34,53.76,76.91,27.88
2025-07-13 18:00:00,4.0,454.29,0.0,5.36,85.42,1.24,55.23,78.1,31.83
2025-07-13 19:00:00,4.0,468.06,0.0,5.93,78.92,1.1,56.23,78.75,35.17
2025-07-13 20:00:00,4.0,485.31,0.0,6.51,72.03,0.99,57.56,80.13,38.87
2025-07-13 21:00:00,4.0,501.27,0.0,6.88,65.56,0.92,58.87,81.96,42.22
2025-07-13 22:00:00,4.0,511.62,0.0,7.07,59.57,0.82,59.29,83.18,42.46
2025-07-13 23:00:00,4.0,521.86,0.0,7.22,54.71,0.77,60.04,84.97,41.77
2025-07-14 00:00:00,4.0,535.2,0.0,7.44,50.93,0.75,61.19,87.18,40.96
2025-07-14 01:00:00,4.0,546.96,0.0,7.58,48.88,0.78,62.53,89.53,38.71
2025-07-14 02:00:00,4.0,576.22,0.17,8.23,46.21,0.84,63.95,91.66,33.16
2025-07-14 03:00:00,4.0,610.53,0.71,8.65,47.61,0.97,65.57,94.61,27.22
2025-07-14 04:00:00,4.0,478.91,0.2,3.27,103.55,1.97,61.34,96.09,16.24
2025-07-14 05:00:00,4.0,457.87,0.16,2.06,116.77,2.18,60.38,95.93,14.87
2025-07-14 06:00:00,4.0,448.56,0.12,1.41,124.9,2.19,60.55,95.49,14.35
2025-07-14 07:00:00,4.0,411.74,0.07,0.84,131.24,1.97,55.7,84.89,11.32
2025-07-14 08:00:00,4.0,388.0,0.06,0.68,129.22,1.64,50.44,75.21,9.8
2025-07-14 09:00:00,3.0,385.0,0.05,0.71,128.09,1.5,48.09,70.5,9.61
2025-07-14 10:00:00,3.0,388.4,0.05,0.77,128.74,1.43,46.56,66.91,9.46
2025-07-14 11:00:00,3.0,388.18,0.05,0.84,128.66,1.34,44.49,62.73,9.09
2025-07-14 12:00:00,3.0,388.61,0.04,0.97,128.44,1.3,42.77,59.3,8.82
2025-07-14 13:00:00,3.0,418.38,0.07,2.9,117.65,1.24,43.05,59.19,13.2
2025-07-14 14:00:00,3.0,470.44,0.04,5.8,101.86,1.21,45.1,62.2,20.14
2025-07-14 15:00:00,3.0,517.53,0.0,7.6,89.92,1.2,47.21,65.59,25.62
2025-07-14 16:00:00,3.0,554.5,0.0,8.66,80.94,1.21,49.08,68.73,31.77
2025-07-14 17:00:00,4.0,588.12,0.0,9.37,73.64,1.23,50.96,72.07,37.75
2025-07-14 18:00:00,4.0,610.16,0.0,9.83,67.88,1.2,52.26,74.67,42.04
2025-07-14 19:00:00,4.0,615.37,0.0,9.9,62.98,1.11,52.91,76.3,44.46
2025-07-14 20:00:00,4.0,617.79,0.0,9.62,59.62,1.06,53.8,78.1,47.62
2025-07-14 21:00:00,4.0,618.45,0.0,9.24,57.07,1.03,54.74,79.82,51.14
2025-07-14 22:00:00,4.0,615.81,0.0,8.75,54.76,0.99,54.54,79.28,46.53
2025-07-14 23:00:00,4.0,612.04,0.0,8.2,53.01,0.89,53.28,77.1,33.79
2025-07-15 00:00:00,4.0,603.78,0.0,7.58,53.03,0.8,51.02,73.47,23.71
2025-07-15 01:00:00,3.0,515.38,0.0,4.4,77.56,0.87,44.66,65.38,17.33
2025-07-15 02:00:00,3.0,492.21,0.02,3.93,81.42,0.93,41.47,60.67,15.39
2025-07-15 03:00:00,3.0,489.32,0.11,4.0,82.51,1.07,39.83,58.7,14.78
2025-07-15 04:00:00,3.0,482.04,0.2,3.54,89.05,1.22,38.32,56.8,13.53
2025-07-15 05:00:00,3.0,487.88,0.22,3.19,93.45,1.31,38.66,56.85,13.87
2025-07-15 06:00:00,3.0,493.03,0.19,2.67,99.64,1.39,39.87,57.86,13.87
2025-07-15 07:00:00,3.0,462.75,0.09,1.46,118.32,1.16,36.93,50.54,10.56
2025-07-15 08:00:00,3.0,449.57,0.07,1.13,123.07,0.96,34.87,45.25,9.0
2025-07-15 09:00:00,3.0,440.58,0.06,1.02,123.96,0.85,33.38,42.28,8.15
2025-07-15 10:00:00,3.0,427.27,0.06,0.92,124.45,0.76,31.21,39.02,7.24
2025-07-15 11:00:00,3.0,415.17,0.06,0.97,122.47,0.73,29.42,36.62,6.92
2025-07-15 12:00:00,3.0,404.86,0.06,1.1,120.25,0.72,27.89,34.72,6.84
2025-07-15 13:00:00,3.0,414.31,0.08,1.87,116.59,0.75,28.03,35.65,8.99
2025-07-15 14:00:00,3.0,438.29,0.03,3.1,109.95,0.82,29.5,38.88,12.92
2025-07-15 15:00:00,3.0,459.05,0.0,3.82,104.0,0.9,30.81,41.99,16.22
2025-07-15 16:00:00,3.0,484.25,0.0,4.72,95.57,0.93,32.3,45.11,20.74
2025-07-15 17:00:00,3.0,517.11,0.0,5.92,85.65,0.95,34.07,48.48,26.32
2025-07-15 18:00:00,3.0,542.86,0.0,6.89,77.75,0.96,35.29,51.22,31.67
2025-07-15 19:00:00,3.0,552.11,0.0,7.44,72.41,0.93,35.79,53.01,36.41
2025-07-15 20:00:00,3.0,556.43,0.0,7.53,67.53,0.85,36.44,54.86,38.6
2025-07-15 21:00:00,3.0,561.2,0.0,7.44,62.6,0.78,37.16,56.7,38.77
2025-07-15 22:00:00,3.0,565.7,0.0,7.34,57.65,0.7,37.71,58.22,37.04
2025-07-15 23:00:00,3.0,570.49,0.0,7.33,53.22,0.63,38.23,59.76,34.89
2025-07-16 00:00:00,3.0,577.49,0.0,7.42,49.49,0.58,38.81,61.54,33.16
2025-07-16 01:00:00,3.0,585.1,0.0,7.59,46.39,0.57,39.4,63.36,32.27
2025-07-16 02:00:00,3.0,604.38,0.3,7.82,45.29,0.63,40.26,65.28,32.01
2025-07-16 03:00:00,3.0,629.38,1.13,7.3,52.82,0.74,42.2,68.38,31.28
2025-07-16 04:00:00,3.0,433.63,0.22,1.84,105.52,0.93,31.07,52.95,11.37
2025-07-16 05:00:00,3.0,395.93,0.15,1.11,111.4,0.94,28.06,45.49,8.89
2025-07-16 06:00:00,3.0,381.7,0.13,0.92,114.11,0.96,27.55,42.18,8.14
2025-07-16 07:00:00,3.0,358.79,0.11,0.8,113.84,0.88,24.9,35.87,6.77
2025-07-16 08:00:00,3.0,334.08,0.11,0.76,110.3,0.73,20.99,28.69,5.46
2025-07-16 09:00:00,3.0,316.76,0.11,0.8,106.52,0.64,17.36,22.76,4.35
2025-07-16 10:00:00,3.0,314.02,0.12,0.94,105.25,0.61,15.02,19.26,3.75
2025-07-16 11:00:00,3.0,321.03,0.12,1.16,104.55,0.62,13.69,17.72,3.76
2025-07-16 12:00:00,3.0,334.95,0.11,1.5,103.04,0.62,12.53,16.58,3.89
2025-07-16 13:00:00,2.0,348.29,0.07,1.94,99.45,0.62,11.54,15.81,4.21
2025-07-16 14:00:00,2.0,358.12,0.02,2.34,95.42,0.64,10.92,15.76,4.91
2025-07-16 15:00:00,2.0,359.53,0.0,2.43,91.44,0.65,9.98,15.31,5.44
2025-07-16 16:00:00,2.0,355.95,0.0,2.6,85.86,0.63,9.13,14.9,6.52
2025-07-16 17:00:00,2.0,356.87,0.0,2.92,80.71,0.6,8.78,15.08,8.15
2025-07-16 18:00:00,2.0,355.35,0.0,3.14,76.43,0.56,8.58,15.38,9.33
2025-07-16 19:00:00,2.0,350.97,0.0,3.31,72.38,0.49,8.55,15.7,10.21
2025-07-16 20:00:00,2.0,351.26,0.0,3.48,68.35,0.44,8.97,16.55,10.82
2025-07-16 21:00:00,2.0,351.99,0.0,3.56,64.94,0.41,9.5,17.56,10.7
2025-07-16 22:00:00,2.0,354.13,0.0,3.65,61.51,0.4,10.0,18.56,10.44
2025-07-16 23:00:00,2.0,358.47,0.0,3.75,58.79,0.4,10.55,19.68,10.47
2025-07-17 00:00:00,2.0,365.15,0.0,3.85,56.59,0.42,11.0,20.61,10.48
2025-07-17 01:00:00,2.0,371.93,0.0,3.95,55.05,0.46,11.27,21.21,10.86
2025-07-17 02:00:00,2.0,386.32,0.17,4.16,54.62,0.56,11.63,21.88,12.08
2025-07-17 03:00:00,2.0,398.31,0.5,3.88,60.43,0.71,12.2,22.65,11.91
2025-07-17 04:00:00,2.0,356.6,0.26,2.17,79.13,0.75,9.21,16.94,5.53
2025-07-17 05:00:00,2.0,372.9,0.19,1.86,88.04,0.69,8.48,13.84,4.03
2025-07-17 06:00:00,2.0,407.9,0.16,1.95,95.33,0.66,8.75,12.83,3.47
2025-07-17 07:00:00,3.0,445.24,0.14,2.18,101.49,0.65,9.23,12.6,3.08
2025-07-17 08:00:00,3.0,472.94,0.19,2.22,106.6,0.67,10.78,13.93,2.99
2025-07-17 09:00:00,3.0,492.49,0.21,2.13,111.8,0.7,13.16,16.31,3.05
2025-07-17 10:00:00,3.0,508.85,0.21,2.1,116.33,0.74,15.59,19.01,3.3
2025-07-17 11:00:00,3.0,521.17,0.19,2.35,117.27,0.81,16.79,20.76,3.81
2025-07-17 12:00:00,3.0,535.06,0.17,2.94,114.4,0.88,16.49,20.93,4.26
2025-07-17 13:00:00,3.0,546.1,0.13,3.89,108.8,0.93,15.81,20.99,5.16
2025-07-17 14:00:00,3.0,554.95,0.05,4.91,102.8,1.0,15.8,22.22,6.46
2025-07-17 15:00:00,2.0,562.74,0.0,5.15,98.19,1.05,16.11,23.86,7.26
2025-07-17 16:00:00,2.0,561.1,0.0,4.87,94.54,1.07,16.51,25.26,7.66
2025-07-17 17:00:00,2.0,563.52,0.0,4.57,92.16,1.06,16.81,26.29,8.13
2025-07-17 18:00:00,2.0,563.5,0.0,4.3,89.94,1.02,16.81,26.82,8.45
2025-07-17 19:00:00,2.0,557.57,0.0,3.99,87.28,0.95,16.49,26.9,8.6
2025-07-17 20:00:00,2.0,554.41,0.0,3.67,85.21,0.89,16.21,27.1,8.76
2025-07-17 21:00:00,2.0,551.46,0.0,3.38,83.43,0.83,16.02,27.41,8.88
2025-07-17 22:00:00,2.0,549.21,0.0,3.25,80.71,0.75,15.96,27.96,9.21
2025-07-17 23:00:00,2.0,549.0,0.0,3.21,77.59,0.69,15.94,28.51,9.31
2025-07-18 00:00:00,2.0,550.12,0.0,3.23,74.85,0.64,15.86,28.9,9.05
2025-07-18 01:00:00,2.0,550.74,0.0,3.33,72.06,0.62,15.49,28.81,8.96
2025-07-18 02:00:00,2.0,554.41,0.1,3.66,70.71,0.67,15.23,29.06,9.65
2025-07-18 03:00:00,2.0,559.4,0.38,3.65,76.78,0.77,15.99,30.57,10.4
2025-07-18 04:00:00,3.0,517.05,0.23,2.06,104.09,0.9,13.73,26.05,6.1
2025-07-18 05:00:00,3.0,498.59,0.17,1.42,117.75,0.88,14.06,24.48,5.04
2025-07-18 06:00:00,3.0,487.95,0.14,1.11,125.96,0.86,15.94,25.54,4.96
2025-07-18 07:00:00,3.0,477.77,0.11,0.92,133.51,0.71,16.22,23.95,4.3
2025-07-18 08:00:00,3.0,466.95,0.09,0.87,135.49,0.63,16.16,22.72,4.01
2025-07-18 09:00:00,3.0,461.52,0.09,0.92,136.47,0.65,16.68,23.11,4.24
2025-07-18 10:00:00,3.0,464.23,0.09,1.05,137.67,0.71,17.46,24.06,4.97
2025-07-18 11:00:00,3.0,466.26,0.08,1.27,137.46,0.77,18.21,25.14,6.12
2025-07-18 12:00:00,3.0,470.14,0.08,1.6,136.97,0.82,18.73,26.03,7.22
2025-07-18 13:00:00,3.0,488.85,0.07,2.69,132.75,0.89,20.27,28.65,10.98
2025-07-18 14:00:00,3.0,517.91,0.02,4.19,125.0,1.01,22.63,32.56,16.87
2025-07-18 15:00:00,3.0,545.62,0.0,4.9,118.86,1.12,24.79,36.17,22.51
2025-07-18 16:00:00,3.0,569.55,0.0,5.59,109.56,1.17,26.7,39.12,27.83
2025-07-18 17:00:00,3.0,601.68,0.0,6.49,98.69,1.12,28.78,42.46,30.61
2025-07-18 18:00:00,3.0,627.99,0.0,7.17,89.88,1.03,30.46,45.6,30.83
2025-07-18 19:00:00,3.0,640.63,0.0,7.58,81.92,0.9,31.43,47.79,29.96
2025-07-18 20:00:00,3.0,650.53,0.0,7.68,74.06,0.74,32.5,49.9,28.48
2025-07-18 21:00:00,3.0,660.01,0.0,7.66,66.8,0.62,33.66,52.03,26.62
2025-07-18 22:00:00,3.0,665.81,0.0,7.58,60.96,0.55,34.68,53.98,24.86
2025-07-18 23:00:00,3.0,670.99,0.0,7.54,56.1,0.51,35.65,56.0,24.37
2025-07-19 00:00:00,3.0,677.51,0.0,7.63,51.87,0.52,36.93,58.36,25.66
2025-07-19 01:00:00,3.0,679.37,0.0,7.77,48.4,0.56,37.46,59.4,26.98
2025-07-19 02:00:00,3.0,692.0,0.22,7.99,45.9,0.61,37.37,60.08,25.15
2025-07-19 03:00:00,3.0,707.67,0.77,7.87,49.51,0.69,37.88,62.11,24.69
2025-07-19 04:00:00,3.0,576.51,0.18,2.8,108.46,1.17,33.49,62.76,13.89
2025-07-19 05:00:00,3.0,540.21,0.14,1.59,122.74,1.26,30.46,56.62,11.1
2025-07-19 06:00:00,3.0,521.18,0.12,1.04,129.87,1.17,29.42,52.3,10.0
